,Mg Loading,K Loading,Ca Loading,Sc Loading,Cr Loading,Mn Loading,Fe Loading,Co Loading,Ni Loading,Cu Loading,Zn Loading,Sr Loading,Y Loading,Mo Loading,Ru Loading,Rh Loading,Pd Loading,In Loading,Hf Loading,W Loading,Re Loading,Os Loading,Ir Loading,Pt Loading,Bi Loading,reactor_number,temperature,space_velocity,ammonia_concentration,standard error,n_averaged,n_elements,Atomic Number_mean,Atomic Number_mad,Atomic Volume_wtavg,Atomic Weight_wtavg,Boiling Temperature_wtavg,Periodic Table Column_mean,Periodic Table Column_mad,Covalent Radius_wtavg,Density_wtavg,Dipole Polarizability_wtavg,Electron Affinity_wtavg,Electronegativity_wtavg,Fusion Enthalpy_wtavg,GS Bandgap_wtavg,GS Energy_wtavg,Heat Capacity (Mass)_wtavg,Heat Capacity (Molar)_wtavg,Heat Fusion_wtavg,First Ionization Energy_wtavg,Second Ionization Energy_wtavg,Third Ionization Energy_wtavg,Fourth Ionization Energy_wtavg,Fifth Ionization Energy_wtavg,Sixth Ionization Energy_wtavg,Seventh Ionization Energy_wtavg,Eighth Ionization Energy_wtavg,IsAlkali_mean,IsAlkali_mad,IsDBlock_mean,IsDBlock_mad,IsFBlock_mean,IsFBlock_mad,IsMetal_mean,IsMetal_mad,IsMetalloid_mean,IsMetalloid_mad,IsNonmetal_mean,IsNonmetal_mad,Melting Temperature_wtavg,Mendeleev Number_mean,Mendeleev Number_mad,Number d-shell Unfilled Electrons_mean,Number d-shell Unfilled Electrons_mad,Number d-shell Valance Electrons_mean,Number d-shell Valance Electrons_mad,Number f-shell Unfilled Electrons_mean,Number f-shell Unfilled Electrons_mad,Number f-shell Valance Electrons_mean,Number f-shell Valance Electrons_mad,Number p-shell Unfilled Electrons_mean,Number p-shell Unfilled Electrons_mad,Number p-shell Valance Electrons_mean,Number p-shell Valance Electrons_mad,Number s-shell Unfilled Electrons_mean,Number s-shell Unfilled Electrons_mad,Number s-shell Valance Electrons_mean,Number s-shell Valance Electrons_mad,Number Unfilled Electrons_mean,Number Unfilled Electrons_mad,Number Valence Electrons_mean,Number Valence Electrons_mad,Polarizability_wtavg,Periodic Table Row_mean,Periodic Table Row_mad,Zunger Pseudopotential (d)_mean,Zunger Pseudopotential (d)_mad,Zunger Pseudopotential (p)_mean,Zunger Pseudopotential (p)_mad,Zunger Pseudopotential (pi)_mean,Zunger Pseudopotential (pi)_mad,Zunger Pseudopotential (s)_mean,Zunger Pseudopotential (s)_mad,Zunger Pseudopotential (sigma)_mean,Zunger Pseudopotential (sigma)_mad,phi_mean,phi_mad,Conductivity_wtavg,Measured Conversion,Element Dictionary,kmeans
45_250_0,0.0,0.12,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,250.0,2153.137255,0.9649280579999999,0.007195661999999999,3.0,3.0,29.0,10.0,60.00131643625001,45.389868750000005,1602.4375,5.0,2.6666666666666665,187.4375,2753.875,35.1975,54.6875,1.06375,8.100625,0.0,-3.180141234125,0.6668125,28.081875000000004,8.100625,4.984249350000001,27.86106875,41.938875,54.9,75.01875,91.54404375000001,118.20375,150.79125,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,824.085,36.0,22.0,2.6666666666666665,1.777777777777778,4.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.6666666666666665,1.777777777777778,5.0,2.6666666666666665,35.1975,4.333333333333333,0.44444444444444436,0.35666666666666663,0.07111111111111112,1.6600000000000001,0.32666666666666666,0.4083333333333334,0.13444444444444445,1.2516666666666667,0.1922222222222222,2.9116666666666666,0.5188888888888888,4.1000000000000005,1.2333333333333334,102.28125,0.10148636800000001,"dict_items([('Ru', 1), ('Cr', 3.0), ('K', 12)])",1
60_450_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450.0,2320.496084,1.017094017,0.0,3.0,3.0,45.0,18.0,61.90927400875,69.107475,1964.6875,4.333333333333333,2.444444444444444,194.1875,3910.75,36.06,42.631249999999994,0.9962500000000001,9.263125,0.0,-3.2642505081874997,0.609625,28.528125000000003,9.263125,4.995229350000001,27.5825,40.502625,51.931875,61.995,74.55000000000001,88.17,116.16,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,885.21,34.666666666666664,21.11111111111111,3.6666666666666665,2.888888888888889,3.0,2.6666666666666665,0.0,0.0,4.666666666666667,6.222222222222222,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,4.333333333333333,2.444444444444444,9.0,6.0,36.06,5.0,0.6666666666666666,0.4833333333333334,0.0977777777777778,1.7400000000000002,0.2733333333333334,0.4116666666666666,0.1322222222222222,1.3283333333333334,0.1411111111111111,3.0683333333333334,0.4144444444444444,3.75,1.1,88.5,1.0,"dict_items([('Ru', 1), ('Hf', 3.0), ('K', 12)])",1
125_300_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,300.0,1990.7793579999998,0.857427717,0.0042741490000000005,3.0,1.0,39.0,0.0,33.01321288,88.90585,3618.0,3.0,0.0,190.0,4472.0,22.7,29.6,1.22,11.39,0.0,-6.464599775,0.298,26.53,11.39,6.2173,12.224,20.52,60.597,77.0,93.0,116.0,129.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1799.0,12.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,3.0,0.0,22.7,5.0,0.0,0.58,0.0,1.62,0.0,0.3,0.0,1.32,0.0,2.94,0.0,3.2,0.0,17.2,0.039413602,"dict_items([('Y', 4)])",1
121_250_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,3.0,250.0,2465.65058,1.198712792,0.0038822490000000004,3.0,2.0,58.0,14.0,17.9182928,139.78,4649.5,6.0,2.0,160.5,12840.0,12.899999999999999,50.65,1.75,32.895,0.0,-9.574466452500001,0.191,24.895,32.895,7.092784999999999,15.88,25.884999999999998,16.665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2556.5,50.5,5.5,5.5,2.5,4.5,2.5,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,0.5,6.0,2.0,13.0,5.0,12.899999999999999,5.5,0.5,0.54,0.09,1.5350000000000001,0.07500000000000007,0.3125,0.0025000000000000022,1.2225000000000001,0.07750000000000001,2.7575000000000003,0.15250000000000008,4.5,0.9000000000000001,70.0,0.21861512,"dict_items([('Ru', 2), ('Hf', 2.0)])",0
36_450_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,450.0,2336.425,1.022823331,0.068937184,3.0,1.0,19.0,0.0,75.84786468,39.0983,1032.0,1.0,0.0,203.0,856.0,43.23,48.4,0.82,2.335,0.0,-1.097539713,0.757,29.600000000000005,2.335,4.3406633,31.63,45.806000000000004,60.91,82.66,99.40000000000002,117.56,154.88,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,336.53,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,43.23,4.0,0.0,0.37,0.0,2.15,0.0,0.61,0.0,1.54,0.0,3.69,0.0,2.25,0.0,102.5,0.205290867,"dict_items([('K', 12)])",1
65_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,2279.15,1.152512998,0.038327593,4.0,3.0,36.0,11.333333333333334,60.297571537500005,54.820662500000005,1822.875,6.0,3.3333333333333335,188.25,3744.5,34.6975,62.675,1.175,9.898750000000001,0.0,-2.879189671,0.627875,28.330000000000002,9.898750000000001,5.1079224750000005,28.0775,41.79575,45.6825,61.995,74.55000000000001,88.17,116.16,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,857.8975,39.333333333333336,24.222222222222218,1.6666666666666667,1.111111111111111,5.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.6666666666666665,1.1111111111111112,6.0,3.3333333333333335,34.6975,4.666666666666667,0.44444444444444436,0.41333333333333333,0.02888888888888889,1.6733333333333331,0.3177777777777777,0.4083333333333334,0.13444444444444445,1.265,0.18333333333333326,2.938333333333333,0.501111111111111,4.3500000000000005,1.4000000000000001,110.25,0.813473852,"dict_items([('Ru', 2), ('Rh', 2.0), ('K', 12)])",1
56_350_0,0.0,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,350.0,1934.7254899999998,1.072858287,0.062410957999999996,3.0,3.0,27.666666666666668,10.888888888888891,63.949031223750005,46.967225,1546.5,3.6666666666666665,2.888888888888889,192.5,2382.0,36.83916666625,49.25875,1.0150000000000001,7.6425,0.0,-2.216025176625,0.678375,28.448625000000003,7.6425,4.939704975,27.301465,44.2773875,54.091249999999995,72.5575,88.14750000000001,104.07000000000001,134.565,0.6666666666666666,0.4444444444444445,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,717.6475,22.0,22.666666666666668,1.0,1.3333333333333333,2.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,1.6666666666666667,1.5555555555555556,3.6666666666666665,2.888888888888889,36.83916666625,4.333333333333333,0.44444444444444436,0.3866666666666667,0.04222222222222224,1.763333333333333,0.25777777777777766,0.4283333333333334,0.12111111111111113,1.335,0.13666666666666663,3.098333333333333,0.3944444444444444,3.4,1.3333333333333333,116.625,0.937589042,"dict_items([('Ru', 2), ('Ca', 2.0), ('K', 12)])",1
44_250_0,0.0,0.12,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,250.0,2109.974874,1.00752587,0.004309186,7.0,3.0,29.0,10.0,60.093499995,48.456987500000004,1694.875,5.0,2.6666666666666665,187.875,3080.75,35.0725,57.0,1.0975000000000001,9.200000000000001,0.0,-3.1606985485,0.653625,28.126250000000002,9.200000000000001,5.021373725,27.8782125,41.78325,51.8275,70.6775,85.87936250000001,108.1925,139.2475,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,850.7725,36.0,22.0,2.6666666666666665,1.777777777777778,4.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.6666666666666665,1.777777777777778,5.0,2.6666666666666665,35.0725,4.333333333333333,0.44444444444444436,0.35666666666666663,0.07111111111111112,1.6600000000000001,0.32666666666666666,0.4083333333333334,0.13444444444444445,1.2516666666666667,0.1922222222222222,2.9116666666666666,0.5188888888888888,4.1000000000000005,1.2333333333333334,103.5625,0.24042816600000003,"dict_items([('Ru', 2), ('Cr', 2.0), ('K', 12)])",1
15_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,2092.910448,1.005633803,0.064583262,6.0,3.0,30.666666666666668,8.88888888888889,60.1692463325,52.245975,1803.3125,6.666666666666667,3.7777777777777772,187.875,3518.875,34.606875,62.693749999999994,1.14625,9.836875000000001,0.0,-2.7771895053750004,0.6364375,28.238750000000003,9.836875000000001,5.118489975,28.133275,41.9951875,49.26875,66.9825,80.98750000000001,96.8575,126.535,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,826.0706250000001,41.0,25.333333333333332,1.0,1.3333333333333333,5.666666666666667,3.7777777777777772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.3333333333333333,6.666666666666667,3.7777777777777772,34.606875,4.333333333333333,0.44444444444444436,0.33499999999999996,0.10000000000000002,1.5899999999999999,0.3733333333333333,0.40166666666666667,0.13888888888888887,1.1883333333333332,0.23444444444444443,2.778333333333333,0.6077777777777776,4.033333333333334,1.1888888888888889,123.875,0.303233369,"dict_items([('Ru', 3), ('Cu', 1.0), ('K', 12)])",1
125_350_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,350.0,1990.7793579999998,0.857427717,0.019524383,3.0,1.0,39.0,0.0,33.01321288,88.90585,3618.0,3.0,0.0,190.0,4472.0,22.7,29.6,1.22,11.39,0.0,-6.464599775,0.298,26.53,11.39,6.2173,12.224,20.52,60.597,77.0,93.0,116.0,129.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1799.0,12.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,3.0,0.0,22.7,5.0,0.0,0.58,0.0,1.62,0.0,0.3,0.0,1.32,0.0,2.94,0.0,3.2,0.0,17.2,0.060056707,"dict_items([('Y', 4)])",1
77_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,10.0,250.0,2433.2,1.063311688,0.011762763,4.0,3.0,48.666666666666664,22.888888888888886,63.01731519625,68.080025,1556.5,8.0,4.666666666666667,189.0,3410.75,33.6725,60.3625,1.1425,7.96325,0.0,-2.469195781,0.61275,28.3975,7.96325,5.086247475,27.905375,41.10825,51.345,68.995,85.5875,88.17,116.16,0.3333333333333333,0.4444444444444445,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,646.3225,48.333333333333336,30.222222222222218,1.0,1.3333333333333333,5.666666666666667,3.7777777777777772,0.0,0.0,4.666666666666667,6.222222222222222,1.0,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,2.6666666666666665,1.1111111111111112,12.666666666666666,10.888888888888888,33.6725,5.0,0.6666666666666666,0.41933333333333334,0.03288888888888888,1.5623333333333331,0.3917777777777777,0.36066666666666664,0.1662222222222222,1.2016666666666667,0.22555555555555554,2.764,0.6173333333333333,3.9333333333333336,1.1222222222222225,92.48625,0.168674503,"dict_items([('Ru', 2), ('Bi', 2.0), ('K', 12)])",1
43_300_0,0.0,0.12,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,300.0,1828.512563,0.992184108,0.025160832999999997,5.0,3.0,29.0,10.0,60.18568355375,51.52410625,1787.3125,5.0,2.6666666666666665,188.3125,3407.625,34.9475,59.3125,1.13125,10.299375000000001,0.0,-3.141255862875,0.6404375,28.170625,10.299375000000001,5.0584981,27.89535625,41.627625,48.754999999999995,66.33624999999999,80.21468125000001,98.18125,127.70375,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,877.46,36.0,22.0,2.6666666666666665,1.777777777777778,4.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.6666666666666665,1.777777777777778,5.0,2.6666666666666665,34.9475,4.333333333333333,0.44444444444444436,0.35666666666666663,0.07111111111111112,1.6600000000000001,0.32666666666666666,0.4083333333333334,0.13444444444444445,1.2516666666666667,0.1922222222222222,2.9116666666666666,0.5188888888888888,4.1000000000000005,1.2333333333333334,104.84375,0.553851534,"dict_items([('Ru', 3), ('Cr', 1.0), ('K', 12)])",1
87_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,300.0,2536.212871,1.02,0.003255444,2.0,3.0,35.0,10.666666666666666,60.640305790000006,53.6331,1971.4375,5.0,2.6666666666666665,190.25,3342.625,35.4225,56.1125,1.1575,11.190625,0.0,-3.43146458975,0.6296875,28.215000000000003,11.190625,5.04535935,27.8,41.22075,54.38249999999999,72.21187499999999,87.45517500000001,111.732,143.08499999999998,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,958.335,36.333333333333336,22.222222222222218,2.6666666666666665,1.777777777777778,4.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.6666666666666665,1.777777777777778,5.0,2.6666666666666665,35.4225,4.666666666666667,0.44444444444444436,0.4366666666666667,0.04444444444444443,1.7033333333333331,0.2977777777777777,0.40166666666666667,0.13888888888888887,1.3016666666666667,0.15888888888888894,3.0050000000000003,0.4566666666666667,4.1000000000000005,1.2333333333333334,110.0625,0.16582702300000002,"dict_items([('Ru', 1), ('Mo', 3.0), ('K', 12)])",1
86_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,300.0,2111.275,0.93,0.007846155,2.0,3.0,35.0,10.666666666666666,60.5194928975,53.952475,1940.875,5.0,2.6666666666666665,189.75,3473.25,35.2225,57.949999999999996,1.1600000000000001,11.26,0.0,-3.3282474522500003,0.628875,28.215000000000003,11.26,5.062113725000001,27.8375,41.304500000000004,51.482499999999995,68.80624999999999,83.15345,103.878,134.10999999999999,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,940.2725,36.333333333333336,22.222222222222218,2.6666666666666665,1.777777777777778,4.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.6666666666666665,1.777777777777778,5.0,2.6666666666666665,35.2225,4.666666666666667,0.44444444444444436,0.4366666666666667,0.04444444444444443,1.7033333333333331,0.2977777777777777,0.40166666666666667,0.13888888888888887,1.3016666666666667,0.15888888888888894,3.0050000000000003,0.4566666666666667,4.1000000000000005,1.2333333333333334,108.75,0.007846155,"dict_items([('Ru', 2), ('Mo', 2.0), ('K', 12)])",1
82_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,250.0,2474.675,0.94972067,0.05016102099999999,4.0,3.0,36.333333333333336,11.555555555555555,60.34852410375,54.9256,1805.5625,6.333333333333333,3.555555555555556,188.3125,3712.8125,34.5225,58.64999999999999,1.165,10.033125000000002,0.0,-2.86825948975,0.627625,28.335,10.033125000000002,5.156647475,28.079375,41.750750000000004,45.6825,61.995,74.55000000000001,88.17,116.16,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,855.463125,40.333333333333336,24.888888888888886,1.0,1.3333333333333333,5.666666666666667,3.7777777777777772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,0.6666666666666666,0.4444444444444445,1.6666666666666667,1.5555555555555556,6.333333333333333,3.555555555555556,34.5225,4.666666666666667,0.44444444444444436,0.40666666666666673,0.02888888888888891,1.6600000000000001,0.32666666666666666,0.40499999999999997,0.13666666666666666,1.2550000000000001,0.19000000000000003,2.9149999999999996,0.5166666666666665,4.366666666666667,1.4111111111111112,103.3,0.161979452,"dict_items([('Ru', 3), ('Pd', 1.0), ('K', 12)])",1
16_400_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,2176.45,1.0499092559999998,0.008836422,3.0,3.0,30.666666666666668,8.88888888888889,60.06062555250001,49.900725,1726.875,6.666666666666667,3.7777777777777772,187.0,3303.25,34.39125,63.762499999999996,1.1275,8.275,0.0,-2.4325658335,0.645625,28.262500000000003,8.275,5.141357475,28.35405,42.518375000000006,52.855,71.97,87.42500000000001,105.545,136.91,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,747.99375,41.0,25.333333333333332,1.0,1.3333333333333333,5.666666666666667,3.7777777777777772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.3333333333333333,6.666666666666667,3.7777777777777772,34.39125,4.333333333333333,0.44444444444444436,0.33499999999999996,0.10000000000000002,1.5899999999999999,0.3733333333333333,0.40166666666666667,0.13888888888888887,1.1883333333333332,0.23444444444444443,2.778333333333333,0.6077777777777776,4.033333333333334,1.1888888888888889,141.625,0.617249342,"dict_items([('Ru', 2), ('Cu', 2.0), ('K', 12)])",1
126_400_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,400.0,2232.935752,1.00177305,0.0,3.0,2.0,41.5,2.5,28.1518782625,91.9468875,3819.25,5.5,2.5,179.0,6446.5,19.424999999999997,47.525000000000006,1.465,18.19,0.0,-7.14710822375,0.283,25.9125,18.19,6.5031,13.358,22.5075,45.44775,57.75,69.75,87.0,96.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2001.0,34.0,22.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,0.5,6.5,2.5,5.5,2.5,19.424999999999997,5.0,0.0,0.515,0.06499999999999997,1.54,0.08000000000000007,0.3075,0.007500000000000007,1.2325,0.08750000000000002,2.7725,0.16749999999999998,4.300000000000001,1.1,42.15,1.0,"dict_items([('Ru', 1), ('Y', 3.0)])",0
56_450_0,0.0,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,450.0,1934.7254899999998,1.072858287,0.008238706,3.0,3.0,27.666666666666668,10.888888888888891,63.949031223750005,46.967225,1546.5,3.6666666666666665,2.888888888888889,192.5,2382.0,36.83916666625,49.25875,1.0150000000000001,7.6425,0.0,-2.216025176625,0.678375,28.448625000000003,7.6425,4.939704975,27.301465,44.2773875,54.091249999999995,72.5575,88.14750000000001,104.07000000000001,134.565,0.6666666666666666,0.4444444444444445,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,717.6475,22.0,22.666666666666668,1.0,1.3333333333333333,2.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,1.6666666666666667,1.5555555555555556,3.6666666666666665,2.888888888888889,36.83916666625,4.333333333333333,0.44444444444444436,0.3866666666666667,0.04222222222222224,1.763333333333333,0.25777777777777766,0.4283333333333334,0.12111111111111113,1.335,0.13666666666666663,3.098333333333333,0.3944444444444444,3.4,1.3333333333333333,116.625,0.991761294,"dict_items([('Ru', 2), ('Ca', 2.0), ('K', 12)])",1
93_450_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,14.0,450.0,2442.711443,1.01,0.01768472,3.0,3.0,46.0,19.333333333333332,60.492078328750004,70.55441250000001,2150.875,5.333333333333333,2.8888888888888893,189.6875,5356.375,34.84125,45.349999999999994,1.10875,10.553125,0.0,-3.72601208975,0.6083124999999999,28.481250000000003,10.553125,5.184313725000001,24.77,36.133875,45.6825,61.995,74.55000000000001,88.17,116.16,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1063.8975,37.666666666666664,23.111111111111114,2.6666666666666665,1.777777777777778,4.0,2.6666666666666665,0.0,0.0,4.666666666666667,6.222222222222222,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,3.3333333333333335,1.5555555555555554,10.0,7.333333333333333,34.84125,5.0,0.6666666666666666,0.4616666666666666,0.06888888888888885,1.7,0.3,0.4083333333333334,0.13444444444444445,1.2916666666666667,0.1655555555555556,2.9916666666666667,0.4655555555555555,4.283333333333334,1.3555555555555554,93.1875,0.95525792,"dict_items([('Ru', 1), ('Re', 3.0), ('K', 12)])",1
