,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
10,0.5134251117706299,0.005330801010131836,0.6101627545978473,0.6167560502527961,mae,3,auto,20,0.1,1,10,100,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 20, 'max_features': 'auto', 'max_depth': 3, 'criterion': 'mae'}",122,0.6257505140611508,0.6621360076863398,0.668957826216076,0.6254781340985761,0.5357799235163152,0.5626540089734724,0.022056176525471333,0.0012465553166964116,0.05547565307226282,0.041078973347576514
11,0.7189904848734537,0.01932414372762044,0.35583671052617105,0.4159914995945091,mae,5,sqrt,5,0,1,10,400,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'mae'}",287,0.4046796081109767,0.42734687238827085,0.3567677568810942,0.44710653011195334,0.30606276658644227,0.3735210962833031,0.030690181295427443,0.00047097723460250813,0.040265539390029664,0.031095684442289245
12,0.10994728406270345,0.006663084030151367,-0.17192452815857293,-0.15945690121451359,mae,3,0.05,5,0.1,3,5,100,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 5, 'max_features': 0.05, 'max_depth': 3, 'criterion': 'mae'}",564,-0.1302225393539853,-0.16106736678200728,-0.042670204189465544,-0.09118333027445913,-0.3428808409322679,-0.22612000658707432,0.011425062400872195,0.0030894395579564304,0.12605791924369045,0.05509943649489187
13,0.38048545519510907,0.01799154281616211,-0.21659646820326506,-0.2070167833102153,mae,,0.01,50,0.1,5,5,400,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 50, 'max_features': 0.01, 'max_depth': None, 'criterion': 'mae'}",624,-0.1707443332930616,-0.20367492362461181,-0.14307091930733784,-0.19744617426110112,-0.33597415200939573,-0.21992925204493297,0.004494901980749996,1.9466795466607238e-07,0.08516543901369733,0.00947798207345687
14,0.0166625181833903,0.0009975433349609375,0.43575512131276706,0.4984854762391118,mae,3,0.1,20,0,5,2,10,"{'n_estimators': 10, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0, 'max_leaf_nodes': 20, 'max_features': 0.1, 'max_depth': 3, 'criterion': 'mae'}",232,0.4802561554783771,0.5816775385502275,0.4237070847235036,0.4633067239356874,0.4033021237364206,0.4504721662314206,0.0016995360925190167,2.3602235166100658e-06,0.03255095635643378,0.05905856354246156
15,0.011660893758138021,0.001333157221476237,-0.23280014780620042,-0.22289996717733596,mae,3,0.05,,0.4,5,10,10,"{'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': None, 'max_features': 0.05, 'max_depth': 3, 'criterion': 'mae'}",826,-0.1898980551837941,-0.22347987677850667,-0.15083119149881186,-0.20560820781632905,-0.35767119673599534,-0.23961181693717215,0.0012465129278721875,0.00047092114948247757,0.08972602411476718,0.01388797032614722
16,0.04997611045837402,0.003331263860066732,-0.2328001478062,-0.22289996717733582,mae,,0.05,5,0.4,2,5,50,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 5, 'max_features': 0.05, 'max_depth': None, 'criterion': 'mae'}",770,-0.1898980551837941,-0.2234798767785069,-0.15083119149881274,-0.20560820781633038,-0.3576711967359931,-0.23961181693717012,0.002448144221099509,0.00047080839576569357,0.08972602411476588,0.013887970326145856
17,0.2841813564300537,0.009328365325927734,0.012145894201583558,0.020521662063592922,mae,,0.2,50,0.1,5,2,200,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 50, 'max_features': 0.2, 'max_depth': None, 'criterion': 'mae'}",406,0.04554747518279623,0.022462902741924307,0.08612404244986449,0.04335704195291745,-0.09523383502791005,-0.004254958504062989,0.010979997660715638,0.0004705275073815209,0.07771494553749728,0.01948592583391549
18,0.046635945638020836,0.0026648839314778647,-0.22237407165308865,-0.21194124277924056,mae,10,0.01,50,0.1,5,5,50,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 50, 'max_features': 0.01, 'max_depth': 10, 'criterion': 'mae'}",634,-0.15861982672446007,-0.19060370358422118,-0.15083119149881274,-0.20560820781633038,-0.3576711967359931,-0.23961181693717012,0.004457848120829956,0.00047092143113176106,0.09572234065756323,0.020502508667395725
19,0.12294594446818034,0.005330880482991536,-0.23280014780620248,-0.22289996717733848,mae,,0.1,50,0.4,3,5,100,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 50, 'max_features': 0.1, 'max_depth': None, 'criterion': 'mae'}",946,-0.189898055183797,-0.22347987677851044,-0.15083119149881608,-0.20560820781633393,-0.35767119673599423,-0.23961181693717104,0.010607711473264197,0.0004738436086584029,0.08972602411476492,0.0138879703261448
